PC1,PC2,blueWins
2030.8193943991885,573.8427829632585,1.0
1867.547055994956,49.49013937462803,0.0
580.8742444440451,-673.598094688839,1.0
1555.4237373535439,268.7329543188599,1.0
-3249.0097094111534,226.69980524610258,1.0
1068.444545288178,-160.5008889180107,1.0
-1245.2745580301032,75.65205595329861,1.0
-2592.16195884956,1869.4427097514435,1.0
-5520.692524640095,-1241.32152269055,1.0
2732.5540983817746,-181.82768242006907,0.0
-1122.8934457580804,-818.9375171675276,1.0
-1303.9350467017937,424.4133815963128,0.0
2415.4169641211606,653.4018653194371,0.0
882.0452170430077,-1383.8425582454474,0.0
-1455.62089778246,197.74562518495998,1.0
-706.3361082482892,825.6932081474298,0.0
455.34017394815146,-763.8675914319999,0.0
1695.402929521499,-1106.9711912678304,1.0
-3612.2862608804594,1088.8129026291103,1.0
-1016.6031852703788,1268.8619140425753,0.0
-377.4380743463837,386.73316027414876,1.0
2808.9808170441547,72.86369342858059,0.0
2013.3010465423913,-669.5757748974291,1.0
-23.137004474903595,-300.1152415223274,0.0
554.4250708719195,-2334.6390971295536,0.0
-82.4934842439774,-1987.317953797822,0.0
-2827.962720450793,-1576.095842141932,1.0
2143.1007150161818,1069.1843529550792,1.0
1456.3345288298237,495.1758311261395,1.0
2446.4917880382777,-1949.5600505675582,0.0
2274.847779541421,515.2540333227846,0.0
89.28195288566926,-767.0029808803425,0.0
-1656.7046200176799,-842.8886812662,1.0
-2261.5641326692335,-690.9136966272072,1.0
2869.3834457418698,995.30466064875,0.0
-1070.2307189490912,383.08386036991504,0.0
-3345.5098066646674,-699.8602585577127,1.0
2696.2266826622576,-729.8297590727077,0.0
-1954.1429230535198,122.54322947776224,1.0
1274.62024404044,-138.74465928720815,0.0
2587.0660713581224,-1909.5302322041903,0.0
-5208.553870326996,2057.6123404236023,1.0
915.8416943610247,1043.4718805067816,0.0
1568.2334750658458,1114.3813184913367,0.0
1190.2698555932334,1669.7569932778922,0.0
-969.5938924732459,-180.96223963225552,1.0
-1591.6020117768562,-2425.278864793858,1.0
717.7509484485105,629.1668777806113,0.0
-1453.1596441858728,-566.355572443648,1.0
1384.9330636174611,-395.4473881911844,0.0
266.3870738717681,-2063.6131703102747,1.0
2154.851644632941,1535.551917518864,0.0
5248.530607751661,-1039.2270931570304,0.0
-970.0236675979888,754.1343397175056,1.0
-512.1548410825109,-645.5943956195684,1.0
3677.356315446045,348.3717617089328,0.0
-2976.6811999712236,870.703829014419,0.0
2714.82487525068,-775.9759121251459,0.0
782.7125219468755,-1413.985723809712,0.0
1373.1962652307066,925.431906236785,1.0
-864.0761920747678,-2755.027559577313,1.0
930.4014830596003,-417.70749218803667,1.0
-206.41250122273746,-1671.7137157267596,0.0
-4378.085472751987,-470.66916064886186,1.0
-2537.3791180567846,852.3049844589173,1.0
77.81637973566457,1443.0126961019737,0.0
-1560.4842774036529,-663.5180555801179,1.0
-759.7828866155976,-2814.8251978652133,1.0
-935.1230280675921,117.79282399231025,1.0
-640.1904701376792,-793.7900735081445,1.0
-3925.5481106885,1020.1573936411064,1.0
3964.388858570836,1235.4181129644069,0.0
-1335.825476335748,92.35497072553174,1.0
3315.1434169801355,389.3033395110181,1.0
1512.7762796783163,2205.9089474135426,0.0
-1589.3206832638953,611.8938475081309,1.0
1767.5619225974858,-153.9876151254917,0.0
-863.1170265489294,-2310.3833327696702,1.0
260.4208115829234,1411.2398356681977,1.0
154.19586575260132,-1351.1036580752038,1.0
-682.6239067435162,2937.4742792015995,1.0
-468.58637809238627,2476.9726712036004,1.0
-2704.2511173513385,283.65951171966424,1.0
3066.7555117788165,2146.988481507686,0.0
36.45812844963949,-467.9590745688966,1.0
799.9757005281326,1985.0029245364105,0.0
2552.1147645896235,-2129.7971347037187,0.0
-688.6188795448987,-3407.3936238697715,1.0
-898.2727447056637,-2189.6795696858885,1.0
2202.9873401585523,-444.63643051729633,1.0
605.0672346632379,319.40538727010556,0.0
-504.7319301847233,-912.3841650579117,0.0
613.2080415307227,-264.6847932535055,0.0
-4633.546945119404,730.1261035833367,1.0
-2408.5144432533966,1067.5683582529537,1.0
2588.83153237625,693.6006881594576,0.0
-67.24021755718961,612.5061475562042,1.0
1596.015079859354,-872.4734833671541,0.0
-1483.459890555924,-1810.6022014399466,1.0
2041.1215065828826,957.0495441870122,0.0
-2803.207682165316,6.385109858482455,1.0
-1036.212376357666,1710.122997016869,1.0
-1519.528260480201,1049.0125847744002,1.0
-2570.7400555782124,195.86386776315203,1.0
2456.0763407149334,3712.2950610523744,0.0
-534.6158696276486,-261.57645630528776,0.0
-104.09496947043627,-1296.8365570976282,1.0
-4075.173293451172,-78.06515886405457,1.0
-1464.1442145623114,-147.45808115418797,0.0
1689.4143669296222,511.43406075080594,1.0
-1752.3813800685082,1964.5422255303863,1.0
2470.5782226874308,-1460.4522528592408,0.0
2614.1291548344275,-972.3415218956941,0.0
3131.141347500658,1377.5832494765878,0.0
-5806.209005481567,-123.62313766459401,1.0
-2230.2232156196396,-341.39180944890757,1.0
-2537.152366146663,1629.4044481656972,0.0
-663.464693485544,-771.0367623581568,1.0
422.4789066058679,812.7900311397987,1.0
48.626007381193375,1524.6438006173325,0.0
-2221.4339224098785,-775.3750504682462,1.0
-2773.177514711843,1870.520290120764,1.0
-2088.3548941492913,-77.46260022346549,1.0
647.2636712990268,-637.3679936996458,1.0
1809.1502329498808,387.29440625224606,0.0
774.4448254892145,-190.24878013524233,0.0
-1061.9427844335962,-2102.6536981119784,1.0
-1139.4110564164139,389.0020985541513,0.0
1543.0895596937808,-627.1318830100067,0.0
1994.3524032454802,1797.2603300329538,0.0
-1145.0651373972887,-1105.4471543709076,1.0
-1773.2187891345054,-1060.4322453810435,0.0
-2741.4998151465015,984.7615582421812,1.0
-199.94034802161843,-1189.5323436677045,0.0
-77.95844199937481,878.6302510572267,1.0
-1709.2195587798267,469.19403945305027,1.0
1549.0550489381112,-2299.4261420101734,0.0
-917.667910071883,1899.7648925332535,1.0
-2276.219411562888,1923.516743273025,1.0
222.71883633384593,-1929.0576512968044,1.0
1050.5234967838667,305.1961033478426,0.0
-1340.172307291694,-1196.5985700751803,1.0
2430.9433415746976,269.57426047701915,0.0
1072.2054708392143,-41.85820346128557,1.0
-1225.4246214741436,-470.66283881779873,1.0
-198.45691504698058,-584.5138328028389,0.0
-419.67548921112177,-1646.544089774959,1.0
-444.85231515374755,-207.35798405521876,0.0
-4102.110104388539,398.3984619588895,1.0
3086.364608052052,233.51691908517347,0.0
741.482555854175,494.1109992214309,0.0
1579.1548565354126,34.9494345868092,0.0
-442.4340878583503,1513.6311114886782,1.0
5537.772033120156,559.1885022629248,0.0
3514.812880520378,1018.8951492051016,0.0
-3985.7802366227024,-295.63706391777407,1.0
-3990.046476863561,577.0033142610654,1.0
2387.018476703726,698.0946459558852,0.0
1183.764539377654,-218.7560558832755,0.0
1898.1516298593738,-1076.6072977841127,0.0
203.93514898961058,302.9970858269318,1.0
930.1434417044186,1381.7098223017217,1.0
1690.5923699539505,-136.55141121596003,0.0
1115.2665377053227,-1130.5171695384145,0.0
-902.824880477426,-2684.4431198023244,1.0
1721.4428538517398,2554.262832447715,0.0
-133.9849975540975,716.7759675107548,1.0
752.4975391725891,-958.8797409167811,1.0
-2262.5393009450445,-434.1152979578832,1.0
-2189.9796047458894,412.5407812364864,1.0
-4312.4751651354145,1119.2786338552503,1.0
-1153.7728472734393,-434.35839185262995,0.0
545.3720756835156,-1058.3410486299995,1.0
-665.0093650378238,2688.632011496136,1.0
-538.8020745121011,3602.143428943314,0.0
-2831.6075303427374,499.76633936804524,1.0
1958.4296101449518,-655.957046428456,1.0
-1083.9007469155779,-382.5571748436928,0.0
-257.1890151922595,-2089.830943461942,1.0
-808.422260191334,-1371.5280719715856,1.0
-1312.122398549142,-215.80000621317575,1.0
-2163.209817498401,-270.29518927246005,1.0
-3354.4610024000294,2027.0732355982266,1.0
4157.0712196544655,-159.26293958140738,0.0
243.1259610806124,-877.0504571865944,0.0
315.43015146644075,141.78212693864734,0.0
-3332.640078169981,-330.2286305672917,1.0
3197.093273406364,-653.06488758996,0.0
-1850.4374641082923,-231.35112573255248,1.0
-2017.2119628869305,-1448.9388869082795,1.0
67.03252064646655,651.4724708093655,1.0
-184.25120520201756,363.5402227499467,1.0
278.3500786210907,545.1059378387872,0.0
-1021.2760066599792,813.5675332115089,1.0
-2879.9930096876283,-447.2373360625736,1.0
-336.1343389125024,1966.7826385851272,0.0
1265.3942136422875,1007.9045958517729,1.0
-4855.127002297809,-1380.1043831322536,1.0
1659.26533489864,-480.17376332342224,0.0
1031.135976785333,859.1327804125373,1.0
2483.8946392679454,-1211.8275948175244,0.0
-638.9625697311778,-98.17790930440798,1.0
811.7610325422906,-314.15151902537707,0.0
2122.676377541015,-1599.4862307217809,1.0
728.3255153035225,1274.566778421344,1.0
55.89107725072622,-1583.0407013755946,1.0
867.3818819147978,866.2026196675304,1.0
-2418.5607789432624,130.7395092157754,1.0
267.3370941739494,1473.43332755863,1.0
-1583.0915926794812,-3152.9463988846505,1.0
-1922.0468439592275,-868.211640030358,1.0
4340.170057252404,2357.8475956789,0.0
201.75139907412998,-789.1284818619462,1.0
420.3331014067179,674.6042109522394,0.0
2294.965486149226,-454.40439613202693,0.0
2163.7645241586524,-1548.1162708405918,0.0
154.00598103424335,-2491.775932420541,1.0
-1552.5756013990892,2073.618464638927,1.0
-1368.5795228944796,1581.292313213096,0.0
993.6695485061741,2021.9877051716503,0.0
-3512.665832516945,-1344.6356874112907,1.0
-2452.5938344098395,-1239.2158900868026,1.0
855.485141825594,987.904656103429,1.0
-436.3410068765073,1687.2289280414425,1.0
-851.5349866737799,563.3683420514428,0.0
-753.2228536647569,3084.8642333825014,1.0
-3822.4496475306687,-641.6724563484354,1.0
1297.645009472391,-1393.4256175708701,0.0
-4169.3271714576,977.8273718306087,1.0
-416.55422331682934,865.2011476578432,0.0
-1179.7786219305258,-814.8996920017759,1.0
234.34884227523975,-2227.4274196887313,0.0
71.79740275961761,465.9299839396562,1.0
920.6256452252293,3484.813644812353,0.0
-2009.2030188522272,4037.043258028767,1.0
-4102.912325458803,-1272.9861256120332,0.0
-274.07326856128736,-1542.9148548714,1.0
1817.4834905237476,-621.5096465210796,1.0
2037.3914549129652,-1170.4281876500484,0.0
19.868809169694558,1275.5416804981346,0.0
847.0465301194239,551.016890509772,0.0
2217.2586337843054,3234.9230962777146,0.0
379.92398954082375,-1989.0735791466445,1.0
1559.4619563049478,-1701.7771564036973,0.0
3322.9391136856952,-2482.3994492411007,0.0
2798.769470302149,-1048.2604022690448,0.0
-1368.9409910997979,-2027.3111025723692,1.0
-1796.7831371157415,103.37462649274313,1.0
-402.6660993116518,1204.8420954714372,1.0
-546.4880591581287,257.10740589201004,0.0
2835.903756576813,108.45870141317124,1.0
3182.8362164321134,-1855.6824159242074,0.0
-760.6221293701907,-769.9734282075603,0.0
-3437.3170069271514,1046.2145163141925,1.0
-2172.549259060269,-935.0777044888841,1.0
-3077.9742250010027,62.88714586452841,1.0
1335.7413077322112,-1222.3607816170827,0.0
-3194.6490526112475,-674.6737296292217,1.0
-261.49677726061725,467.41958129515405,1.0
350.1836836520572,905.1065279908327,0.0
-730.1560496266678,448.6358636211634,0.0
-1832.2461667720133,-1564.2390344522041,1.0
-2150.2646555520214,259.9988418161456,1.0
436.3971301071874,2065.2127209781243,0.0
1748.4219284904584,346.5461921308839,0.0
724.3852709063417,-1226.829542129615,0.0
-2309.633031767221,-778.3947293345419,1.0
156.2828532103554,936.3920781632818,0.0
2560.2093274681497,1469.125999394993,0.0
687.7338951187414,399.583626291619,0.0
-3747.9538517730484,326.5457830711013,1.0
1856.0100685066006,1102.7394154463186,0.0
-4791.332040945669,1043.512629890552,1.0
4539.937001562543,-1305.0587635326813,0.0
-4534.504281944747,-665.5394504213828,1.0
654.7096323650378,-138.4444029355346,0.0
-1972.9963263579943,-409.0390737501431,0.0
-3354.938276990088,1524.2127940127175,1.0
-1506.6047934620265,-914.4927102673496,1.0
-284.6835528374445,-664.0927802609443,1.0
259.6751363310318,-819.4738009918295,0.0
1885.8303977955568,-368.1796729706055,0.0
624.8198407095257,1066.2143563637167,1.0
-4781.454433058739,1590.9561018657862,1.0
-2611.8523823340734,9.945243277813688,1.0
-140.8172399739794,-1864.3315408612607,0.0
227.75658680601254,923.8230683585042,1.0
1634.7156182157842,-222.98180929195118,0.0
725.410440353403,369.17747635441174,1.0
-1789.2040741233209,-1622.5646294045414,1.0
-3234.8392699594538,-1486.2348962384858,1.0
-305.02490326814194,1709.106556452895,1.0
2289.3379127613625,-1522.5792580500715,0.0
-637.3334433038978,905.2788128153576,0.0
1657.9799946634712,1971.9573794288344,0.0
-3940.6457033629495,1326.5562231787392,1.0
35.671563249806866,-1189.1999150174838,0.0
-1149.321270508538,1111.5274468927907,1.0
203.42828436630845,1460.7341803165227,1.0
1501.2469414314915,-1024.9656038682335,0.0
3379.941198902863,-123.78218606042394,0.0
618.7756648427572,1376.9781582869848,0.0
-835.6220622459444,951.9053338956995,1.0
873.207761595394,-298.7205616166043,0.0
5762.578771798271,1033.2657863576899,0.0
-782.2980880748643,1721.2888962662223,1.0
-1736.477518022059,-445.96485309797407,1.0
-1225.141074369036,881.4378978131125,1.0
-323.81247142500257,262.39987490704414,1.0
762.3008916506876,-2583.045878286523,0.0
-593.8444269890742,403.4258277608879,1.0
-1358.2074428303808,649.2062387300484,1.0
-547.2279245193354,189.46758393695782,1.0
3504.4597520730676,-229.00393110277435,0.0
-964.4656411277393,1126.465019332344,0.0
1935.610651018651,-980.0836723474777,0.0
-657.0512213674431,192.01253930002113,0.0
649.6511691531725,10.626460772442995,0.0
1870.6214523931746,1311.3034960050966,0.0
-2657.4692962075796,4234.523994042991,1.0
148.38040677080383,1211.1121040791045,1.0
1101.4208702433561,953.7455054346524,1.0
-656.7211750029285,-84.23371344500394,0.0
