PC1,PC2,PC3,blueWins
-974.8634492697819,-754.4794459898455,-3619.644164242698,1.0
3555.223651702935,2121.5607966328967,-3254.073785634351,0.0
-3236.382808093043,1089.8853317624623,-324.26126031529003,1.0
792.0315664842815,1121.4126425000925,844.7970483379797,0.0
1580.0909416641584,1581.284516018227,-258.583710690705,1.0
-106.32474026670963,-753.9553832214808,455.63768110700147,1.0
2914.6429875518197,-463.1645315520585,779.4344104256764,0.0
-637.3355097729166,-507.37528534459796,-764.4964154884071,0.0
564.5181800732737,1774.0090138417,72.00941974847143,0.0
3703.465367460847,478.4031651634834,786.8069850106756,0.0
54.6180043132236,1612.2040990268065,-38.89823039077013,1.0
-1613.0288048566695,1903.7447345293656,489.11577492506245,1.0
4143.384845907469,202.90812924287408,407.5897520697576,0.0
-311.93263206664597,1321.0670868688765,-680.924308757721,1.0
2999.476630024801,1310.8791898957368,-1336.7036590033654,1.0
-1207.8706889265143,-1042.9989604665245,771.3857052770077,1.0
674.2823599618043,-89.90334637750358,54.28119684654494,0.0
-873.9070179192279,-827.7571217334796,-505.01234315915053,1.0
-1667.1893691625971,-1280.3283380167843,731.5557117094112,1.0
-406.47266526879656,-642.2215925676978,369.1201759455533,1.0
242.9447258226299,-521.9446044249161,1077.453938708537,1.0
1523.1809651726303,-892.740529396281,-153.5455187740813,1.0
1523.7677635351108,-771.7939355894131,-239.57514918669818,0.0
407.29183898665264,-127.73521028337531,-393.00366234537506,1.0
383.47830129928553,-333.77745057465773,-1104.4659568240913,1.0
-3540.914326713813,-50.908438669823695,-278.5084679706664,1.0
-1385.3957400454522,-165.31983078736548,780.602634433112,1.0
794.3013386371251,-3200.2748314450473,-1254.2352948661185,0.0
1923.9157018938333,-2344.0724892365024,-2318.3055898943007,0.0
4200.937546336383,121.657765569984,-1456.6715728383747,0.0
-971.5518828253565,1306.0843285144404,1663.718252042794,1.0
1733.4565706912706,-1184.9734817988267,-1076.8960896037229,0.0
-1091.6906128250707,-1629.3951921552514,-2319.1623387263953,1.0
-3265.918718771786,1159.2394781341109,-463.7909934652471,1.0
1394.0991961783466,755.3280528366419,-1138.726288159936,1.0
2520.492204474789,-156.03847173338764,-769.1386676197184,0.0
-1450.3263938550717,2372.42930345228,-1529.8372551784803,1.0
-194.40574891877648,-2236.8207483866754,111.5375782747006,0.0
20.10318003566004,-2275.1462612059704,703.8723190230555,0.0
146.6097811945807,-714.2716346432104,-422.40973151609194,0.0
25.69538966279057,-306.5345657850551,-109.95234048487399,0.0
1143.4600853309735,1109.5050470081942,-392.4931385809972,0.0
2444.984451034352,1518.3576156172583,-906.8647725400172,0.0
-156.60615090985232,2166.860136678662,528.4862096583932,0.0
-4746.039375113485,2312.2690126050325,210.62423645125392,1.0
-3187.501008198417,965.5630742269865,-1299.76097077286,1.0
4324.373489879414,-143.12676203269646,-95.59486494578775,0.0
101.49287476505076,-58.030967756317786,821.477337104608,1.0
-2363.1341934047655,-1323.8635088100639,-2043.4956943235402,1.0
-2205.5006485403837,489.5149024329546,-452.81968629977547,1.0
-2385.370689444498,853.1549301363224,863.1505070435485,1.0
394.5086770710517,-764.481496182662,824.7337938329836,1.0
-904.0719786931273,-1924.4202391978358,447.5155733282594,0.0
15.362519464170077,-1593.6284647269413,-1605.1400280476935,1.0
2229.0900065530313,-454.181278731228,-857.6938484895709,0.0
286.2203683546504,-28.750692055342213,-123.35878101940953,0.0
747.0624395874102,-434.621414066287,-255.01260532907938,0.0
-3839.7587151440393,362.46478225060537,524.0736466550024,1.0
1970.337665837082,-1825.6756333463798,-939.4371089880282,0.0
-401.5634321453333,-1548.2560284977064,-410.5742779761675,1.0
758.2838611840823,-236.96422808643175,582.6378808618691,0.0
26.50202054208878,-96.14782541605882,-347.4281513833094,1.0
2971.637835145904,1932.6377584760926,-106.75291191339032,0.0
-327.8257825123313,698.1610026499545,480.9800309120713,1.0
-2188.891645001034,597.8134537820747,234.1625976112076,1.0
3867.2550844732505,-953.4538453023861,-1085.6027846633942,0.0
-303.418752696458,-145.76336242499005,1626.9865604356585,1.0
1379.0287301719175,988.6777664933734,473.804733576186,1.0
937.9199469024843,1233.801302656963,1826.404613443441,0.0
1629.3426404492773,-1200.6155692215125,893.8139923278195,0.0
-2352.721224839418,-1553.3295218104754,-665.8387863762853,1.0
-3835.635387568856,256.26788442521126,-53.34608375186439,1.0
2127.965080890402,876.1090649317612,118.10786511463238,0.0
4029.1440556250673,-1904.445146597611,-551.7734589446438,0.0
470.25675500205307,1108.1466941220485,1130.0508850217786,0.0
-397.17289118379296,1453.10377474487,-724.9033835993132,1.0
-2085.4380931650408,-1539.3974139873565,1441.3353154940758,0.0
3397.602346676625,620.4860519161064,-374.91982930048795,0.0
-210.1850976079164,1553.2530903354248,450.25846351685766,0.0
2908.0985592330585,-1346.9582776635023,367.78014003836864,0.0
-5174.295155311005,1078.5255283121576,125.89615185800456,1.0
2460.0622103084766,-1830.1007577083972,272.44761520976834,0.0
2023.141002819429,847.4910353233246,-626.6595547998952,0.0
-989.9803610138773,-819.106739820737,-337.2927802702458,1.0
1652.3579721719607,1981.5246679118034,1743.288881858099,0.0
-2091.5536287709133,1069.750600496755,890.4558557704074,1.0
974.2705337894629,-801.1026388917315,-1406.751111832338,0.0
-1662.4892168338074,1455.01691554781,1566.667711796986,1.0
-125.27979663099237,-166.6928205258794,-1834.5337802371553,0.0
-1547.7025251996906,-504.2753228953,1069.3371885303682,1.0
1510.0573464107022,-422.9792558457151,1759.4980505833166,0.0
-1075.515106646337,698.3460963930589,839.016161937245,0.0
4795.666239599619,2208.6455203744176,999.0299206556438,0.0
2135.4116317866024,-462.0588549969376,-357.52352212194535,0.0
6200.273485330908,193.8648567252483,-2478.238694968807,0.0
2022.6991382402366,421.70932682882176,374.7337940611162,1.0
436.9767214181621,-1146.5476719943117,97.06461650212579,1.0
-1248.5275965863154,-1680.5163734880925,1072.5115357400439,0.0
-396.5174906977395,-1003.785875402339,407.98991753987826,0.0
-339.66310491950355,848.8511923275438,-2067.115313222403,1.0
-2215.573134943517,-2022.6167173053966,418.86812325010123,1.0
1073.8644219835546,-315.77987998983616,475.19542848645165,0.0
-240.12956912527386,190.8414700722634,1276.2111178333405,1.0
-5338.522878251253,-148.15966822241114,-2897.1123050725623,1.0
600.9475539665729,-554.6213921456259,822.7500733351982,0.0
-860.2066384719794,-1092.3473233830448,295.80977557890947,0.0
2677.142692732359,281.5228295716472,851.8349592871053,1.0
291.07023296626215,-2903.6335542702714,378.10856817668855,1.0
-3115.1109922282035,1770.2328112387518,675.398631670053,1.0
2643.562392059335,-897.3019081374548,1251.1693259468107,0.0
-2176.837886601241,-779.7236123775084,-430.90775982944007,1.0
169.3772714623764,-740.3339868551275,312.36130022667396,0.0
-1604.3441981091353,872.0693926956085,-280.1294003343,0.0
605.6614133544739,-559.3376011095892,486.6501156703412,0.0
775.4316837743467,-1304.1023619868533,370.97258421458645,0.0
-3388.8547650121027,1073.0769843908145,-282.8194196449142,1.0
-1399.8265937221945,675.8279389898833,764.9139611919773,1.0
-3066.731896914949,-1087.783946185001,-389.4724812887509,1.0
543.8375687877785,1234.539372771736,976.5154813180952,0.0
-667.419351109353,-37.173454212051496,-729.9789000191473,0.0
-401.8115822975819,-1822.9727001585775,-984.9689771848871,0.0
-1174.8901089449607,-1042.9114648571865,-865.6130300684862,0.0
3184.8098556493014,-1425.0890098118718,166.25176968126112,0.0
2025.8714106576465,-3.733369137504893,1884.4475829266867,0.0
-47.50086760902102,-371.91106424972895,-2058.994870715589,1.0
-2059.4601275832088,-518.635359778072,356.4826515486547,1.0
973.2259478656905,-46.46224263010357,1046.393215854143,0.0
1174.932815539229,1060.4305654287389,-1820.100484153152,0.0
2622.0610019943924,61.606892278873595,-1009.9016959538735,0.0
-2579.597650467828,-1679.523454262871,395.35386327687434,1.0
-2683.5451544306534,1263.3538324583694,1057.3539832796657,1.0
3379.1075392342473,-913.4890604601161,614.3549411949627,0.0
-634.8749389025171,1688.761802916975,1634.7884793462033,1.0
-2106.0839274855903,-750.3000938927969,-118.97824953022537,1.0
335.659789831254,523.1503311030569,990.9864678288654,0.0
-5647.561766163383,2382.571015082051,-234.7601749764078,1.0
-1043.5143375932967,-693.1101327733485,598.4261773861588,1.0
2079.3272821538226,1538.5666457602906,1341.6879718910918,0.0
-1001.6237228013473,380.4593647334338,-177.33724859126892,1.0
1658.7926804854396,337.2890692612968,-177.23962663032123,0.0
1275.2150146020717,505.8588051719104,94.3997934099851,1.0
-2007.7887729033712,956.6962666068806,-382.18505390983165,1.0
-1272.8311998943348,-1188.6277744021031,116.24049066605512,1.0
-3951.2885104594825,1799.3661086739992,-262.34776546683554,1.0
-3778.6950528223792,-805.6395040602195,-589.5829432137164,1.0
2656.930543357088,-1233.4930298424983,-642.7281984786963,1.0
-2828.8193858364675,-69.18559879874523,1987.0540567476567,1.0
1001.7023400269514,-124.42527330482451,167.6803224493019,0.0
236.79133940591322,179.99859049206668,1771.703930055841,0.0
-1160.5762957312793,-681.7832820097575,982.3689114078032,1.0
-592.9759209810784,2191.360770733332,-203.55923367322958,1.0
4284.731432127955,1256.2188827382342,801.0581164801131,0.0
-3982.241904010236,1762.8045191841818,23.85203102707256,1.0
-3167.328055326655,160.44568543632698,-2021.7591333697656,1.0
3434.9382228613504,-217.14803194785824,-365.7359809802267,0.0
-1691.3512945602233,-1528.4272864890406,-56.28165090210665,0.0
3348.9462084977636,507.82291079217134,-61.125491037290985,0.0
3705.385343335508,-357.2412687458477,-1032.137865360328,0.0
632.1952960152047,671.4326633543235,2403.991721308978,1.0
1564.3431032360597,-1814.1365528709905,-785.3457580291173,0.0
1407.8263812022092,824.348012976149,-503.52615588111763,1.0
527.6953966598521,170.40079109848662,-356.8825935212057,0.0
-1542.9641227512293,-672.8789399277523,744.7137852807632,1.0
-2501.7645550715856,-832.8227260074826,628.7886899164749,1.0
3182.174348703608,-21.44657528960609,430.9055209318885,0.0
102.82666949110447,-89.29848176055722,631.6526701547929,1.0
2872.277430920369,236.27674799543328,-675.8112720457731,0.0
1731.6483325641989,75.77105625216976,144.64886943733572,0.0
-3266.3869135419636,40.96340528791332,32.455292168854584,1.0
109.03542497351786,-1283.7065867094732,325.906042001668,0.0
-1866.4741828726799,1859.128453391181,577.0258331283817,1.0
1996.112045628021,-140.29513973863456,833.5659613971751,0.0
-1350.2141525260085,-226.93048503880198,1765.3083173283212,1.0
-2166.3418973564244,1107.2941373134304,-991.151760545135,1.0
3066.0475795285315,-163.81734034089212,-595.6213313477843,0.0
-2236.463380923783,96.32173456904512,145.47343046008544,1.0
1330.5989708493128,-1617.461442930997,951.9367250864143,0.0
113.13366014270625,-118.33402566255464,-412.1786064553077,0.0
4891.961658715156,-769.6203202935804,-1018.0050708941184,0.0
2209.7422297573926,1377.7637953213123,657.9929921716744,0.0
1503.434678560163,-1527.1740099475287,-63.0054855161317,0.0
-331.79764594444174,-1094.9200855081742,1145.8314580494591,1.0
310.6870097148354,-1698.5353561950649,-200.1693727838869,0.0
355.36654087116636,-1727.7370112069236,486.93422743762704,0.0
-793.752550654254,636.5231667041628,57.97489337580894,0.0
460.2919135266422,-313.37571904547036,-1558.819000332837,0.0
-327.11392397915694,-690.8666787622108,242.5183520568233,0.0
1690.5604608902645,-1381.7384088711956,993.5281547817976,0.0
-512.7102949726378,2006.415883823238,-239.49923607438834,0.0
870.5167230421226,-252.54055484676388,-924.6277617104116,0.0
-142.80577249513763,-1035.3943455576498,982.1639229734305,1.0
417.82379433000375,-1634.0565231239896,-1075.58720760086,0.0
-2087.910888476371,-651.6534049295367,77.75872080384312,1.0
829.6425883832729,876.8586751115639,-36.51936632403593,1.0
-557.967729629507,-465.99797183156977,1094.92650311628,0.0
3198.3965824722345,789.9366182421566,1005.7155281775987,0.0
180.16428423172675,-1444.3718782736896,925.2409445725297,1.0
-2413.2959369623036,-543.4369228411913,-523.0242468707013,0.0
-1876.8360857243124,-2587.189071530707,-605.7779121910775,0.0
-2257.0549340583934,1580.0725230938026,687.6179914441464,1.0
-2037.0816832489013,-1133.7198726732845,496.7660947077155,1.0
-1658.8823025115562,-1461.444120876582,-184.22108562184712,1.0
602.9263968419853,1150.8428501741193,-500.89895234196985,0.0
4440.848100183241,1329.3536125914268,-32.66983137268058,0.0
-2639.7097965586922,1624.5422977783096,-558.1099987768911,1.0
684.3955626662581,2759.7543098956357,-2711.109100387566,0.0
458.6934560035659,-183.23397775280168,1521.070165208513,1.0
1213.1596639548884,845.7526575361728,831.1700802524217,1.0
2030.8193943991885,573.8427829632585,-1099.2175257737576,1.0
1867.547055994956,49.49013937462803,28.496355432063336,0.0
580.8742444440451,-673.598094688839,-526.1552861821599,1.0
1555.4237373535439,268.7329543188599,-340.2796736458044,1.0
-3249.0097094111534,226.69980524610258,336.4151429322729,1.0
1068.444545288178,-160.5008889180107,237.9303327296425,1.0
-1245.2745580301032,75.65205595329861,248.22108488577422,1.0
-2592.16195884956,1869.4427097514435,-943.3046565595637,1.0
-5520.692524640095,-1241.32152269055,-1691.026610910685,1.0
2732.5540983817746,-181.82768242006907,-2722.3766458973496,0.0
-1122.8934457580804,-818.9375171675276,1039.6955745579485,1.0
-1303.9350467017937,424.4133815963128,-791.3386234019861,0.0
2415.4169641211606,653.4018653194371,296.86586679122456,0.0
882.0452170430077,-1383.8425582454474,-588.7368628492335,0.0
-1455.62089778246,197.74562518495998,243.63545138669585,1.0
-706.3361082482892,825.6932081474298,440.1876199767251,0.0
455.34017394815146,-763.8675914319999,-670.1998770795666,0.0
1695.402929521499,-1106.9711912678304,1113.614197875662,1.0
-3612.2862608804594,1088.8129026291103,-2421.7052457927425,1.0
-1016.6031852703788,1268.8619140425753,-600.3374352919473,0.0
-377.4380743463837,386.73316027414876,747.8569011796799,1.0
2808.9808170441547,72.86369342858059,-388.5732539650756,0.0
2013.3010465423913,-669.5757748974291,-365.05978326857326,1.0
-23.137004474903595,-300.1152415223274,127.54616222510583,0.0
554.4250708719195,-2334.6390971295536,383.21522454099517,0.0
-82.4934842439774,-1987.317953797822,772.819987643097,0.0
-2827.962720450793,-1576.095842141932,-605.0122019653363,1.0
2143.1007150161818,1069.1843529550792,-161.38263909757268,1.0
1456.3345288298237,495.1758311261395,-836.2335650862457,1.0
2446.4917880382777,-1949.5600505675582,-603.5943734965973,0.0
2274.847779541421,515.2540333227846,1115.6329152938326,0.0
89.28195288566926,-767.0029808803425,-372.32402535076795,0.0
-1656.7046200176799,-842.8886812662,-72.23736266958393,1.0
-2261.5641326692335,-690.9136966272072,481.4001716158504,1.0
2869.3834457418698,995.30466064875,1117.1417255267618,0.0
-1070.2307189490912,383.08386036991504,939.3995164006338,0.0
-3345.5098066646674,-699.8602585577127,-844.6948509311701,1.0
2696.2266826622576,-729.8297590727077,411.1258164565788,0.0
-1954.1429230535198,122.54322947776224,848.0580275109966,1.0
1274.62024404044,-138.74465928720815,-354.9578863824927,0.0
2587.0660713581224,-1909.5302322041903,-343.60272131292913,0.0
-5208.553870326996,2057.6123404236023,934.0570254233559,1.0
915.8416943610247,1043.4718805067816,-55.47811913981728,0.0
1568.2334750658458,1114.3813184913367,719.9130286645169,0.0
1190.2698555932334,1669.7569932778922,889.4344027641463,0.0
-969.5938924732459,-180.96223963225552,507.71954926081355,1.0
-1591.6020117768562,-2425.278864793858,95.60430237890013,1.0
717.7509484485105,629.1668777806113,27.46540658530978,0.0
-1453.1596441858728,-566.355572443648,343.2790133230401,1.0
1384.9330636174611,-395.4473881911844,1060.9468991555607,0.0
266.3870738717681,-2063.6131703102747,-143.9601198820176,1.0
2154.851644632941,1535.551917518864,1260.1405443994142,0.0
5248.530607751661,-1039.2270931570304,-1719.947823561402,0.0
-970.0236675979888,754.1343397175056,-1009.4810342436152,1.0
-512.1548410825109,-645.5943956195684,907.2071309760927,1.0
3677.356315446045,348.3717617089328,-1772.514884261178,0.0
-2976.6811999712236,870.703829014419,-1273.2156244825255,0.0
2714.82487525068,-775.9759121251459,358.49788760020596,0.0
782.7125219468755,-1413.985723809712,15.039541090832396,0.0
1373.1962652307066,925.431906236785,-23.860596898934528,1.0
-864.0761920747678,-2755.027559577313,211.47655719309884,1.0
930.4014830596003,-417.70749218803667,-1418.50174841855,1.0
-206.41250122273746,-1671.7137157267596,795.3421866114439,0.0
-4378.085472751987,-470.66916064886186,-1869.789324158332,1.0
-2537.3791180567846,852.3049844589173,20.17858873772517,1.0
77.81637973566457,1443.0126961019737,-648.0180448421469,0.0
-1560.4842774036529,-663.5180555801179,399.14259070701735,1.0
-759.7828866155976,-2814.8251978652133,230.6884688526872,1.0
-935.1230280675921,117.79282399231025,912.5315548535557,1.0
-640.1904701376792,-793.7900735081445,541.6965867555965,1.0
-3925.5481106885,1020.1573936411064,558.9343356555944,1.0
3964.388858570836,1235.4181129644069,-455.39695801854316,0.0
-1335.825476335748,92.35497072553174,24.175760243446582,1.0
3315.1434169801355,389.3033395110181,-1435.9308171729172,1.0
1512.7762796783163,2205.9089474135426,616.5268678786277,0.0
-1589.3206832638953,611.8938475081309,222.36877113101136,1.0
1767.5619225974858,-153.9876151254917,387.2645544755198,0.0
-863.1170265489294,-2310.3833327696702,924.2824163171423,1.0
260.4208115829234,1411.2398356681977,-720.3267399926316,1.0
154.19586575260132,-1351.1036580752038,-1697.8831507300895,1.0
-682.6239067435162,2937.4742792015995,-1933.2769128318714,1.0
-468.58637809238627,2476.9726712036004,-757.3592395884607,1.0
-2704.2511173513385,283.65951171966424,151.36898820219776,1.0
3066.7555117788165,2146.988481507686,-964.257162714637,0.0
36.45812844963949,-467.9590745688966,-827.9558147577156,1.0
799.9757005281326,1985.0029245364105,-272.75976894759157,0.0
2552.1147645896235,-2129.7971347037187,745.027318292638,0.0
-688.6188795448987,-3407.3936238697715,248.49899395948123,1.0
-898.2727447056637,-2189.6795696858885,289.1182126195394,1.0
2202.9873401585523,-444.63643051729633,1204.871694895889,1.0
605.0672346632379,319.40538727010556,-407.1806191982184,0.0
-504.7319301847233,-912.3841650579117,968.1276461356913,0.0
613.2080415307227,-264.6847932535055,69.15250999923225,0.0
-4633.546945119404,730.1261035833367,-280.08829186036616,1.0
-2408.5144432533966,1067.5683582529537,-86.678085096063,1.0
2588.83153237625,693.6006881594576,1309.0368908711075,0.0
-67.24021755718961,612.5061475562042,304.17778296391265,1.0
1596.015079859354,-872.4734833671541,-288.19503718371664,0.0
-1483.459890555924,-1810.6022014399466,-323.3009916623246,1.0
2041.1215065828826,957.0495441870122,-1083.887768377748,0.0
-2803.207682165316,6.385109858482455,434.52874295361823,1.0
-1036.212376357666,1710.122997016869,2234.107931404928,1.0
-1519.528260480201,1049.0125847744002,1045.7911465544487,1.0
-2570.7400555782124,195.86386776315203,-1001.7954499102398,1.0
2456.0763407149334,3712.2950610523744,-1645.341733199459,0.0
-534.6158696276486,-261.57645630528776,-2103.0995020294945,0.0
-104.09496947043627,-1296.8365570976282,624.4677287078688,1.0
-4075.173293451172,-78.06515886405457,-1414.7918275784525,1.0
-1464.1442145623114,-147.45808115418797,-876.7455335224378,0.0
1689.4143669296222,511.43406075080594,1035.7463775205292,1.0
-1752.3813800685082,1964.5422255303863,247.42958190111824,1.0
2470.5782226874308,-1460.4522528592408,905.9994924624563,0.0
2614.1291548344275,-972.3415218956941,-379.8968191997595,0.0
3131.141347500658,1377.5832494765878,1048.673086131763,0.0
-5806.209005481567,-123.62313766459401,-1623.7516705747614,1.0
-2230.2232156196396,-341.39180944890757,954.7926613219039,1.0
-2537.152366146663,1629.4044481656972,10.217564590192497,0.0
-663.464693485544,-771.0367623581568,-230.02670891440565,1.0
422.4789066058679,812.7900311397987,747.0919349771928,1.0
48.626007381193375,1524.6438006173325,362.2203306393292,0.0
-2221.4339224098785,-775.3750504682462,247.514406867423,1.0
-2773.177514711843,1870.520290120764,-156.89276359946385,1.0
-2088.3548941492913,-77.46260022346549,162.51772490684337,1.0
647.2636712990268,-637.3679936996458,-852.2213355855165,1.0
1809.1502329498808,387.29440625224606,-1053.9245372241378,0.0
774.4448254892145,-190.24878013524233,875.1558853223687,0.0
-1061.9427844335962,-2102.6536981119784,-781.2522154718665,1.0
-1139.4110564164139,389.0020985541513,520.3627638653061,0.0
1543.0895596937808,-627.1318830100067,-1279.0573789952819,0.0
1994.3524032454802,1797.2603300329538,763.4836033408915,0.0
-1145.0651373972887,-1105.4471543709076,679.5135418466695,1.0
-1773.2187891345054,-1060.4322453810435,222.77664711876346,0.0
-2741.4998151465015,984.7615582421812,1089.6992782090695,1.0
-199.94034802161843,-1189.5323436677045,-3049.119180547646,0.0
-77.95844199937481,878.6302510572267,1624.5601665681158,1.0
-1709.2195587798267,469.19403945305027,896.1606074143327,1.0
1549.0550489381112,-2299.4261420101734,-967.0513128765472,0.0
-917.667910071883,1899.7648925332535,-334.01999006908864,1.0
-2276.219411562888,1923.516743273025,-3402.1365323346968,1.0
222.71883633384593,-1929.0576512968044,-7.658164814209852,1.0
