LDA,blueWins
0.24594331030298555,0.0
-1.1519700929902168,0.0
-0.5902957097929087,0.0
-0.44552794428880227,0.0
-0.3627865009358793,0.0
0.351314891471211,1.0
0.9752317378816713,1.0
-1.4072881095911747,0.0
-0.7544737858957227,0.0
-0.6702735853269193,1.0
-0.16488539054838514,0.0
-0.6283622130258824,0.0
1.6234707117800298,1.0
-1.4775235842831034,0.0
-0.13874087003615826,1.0
-0.9894763200093379,0.0
2.353554617128321,1.0
-0.9371622094527376,0.0
0.43688246081514137,1.0
-1.5329052087218429,0.0
1.3397613625289253,1.0
-1.5755971253526297,0.0
-0.6467370678855904,0.0
0.35197445738293087,0.0
-0.40212775029792264,1.0
-1.1666845207908105,0.0
0.6254947003109876,1.0
0.9063141798879375,0.0
0.5334753416440812,0.0
-1.4967890346445643,0.0
1.4891147913003984,1.0
0.9062241061979144,1.0
0.18224888660324545,0.0
-0.029025417659365615,0.0
0.22752998732156815,1.0
-0.32690650513052866,0.0
-1.1302126866961189,0.0
-0.8654278222922969,0.0
-0.23377109266112583,0.0
-0.8359840076770642,0.0
-1.558165872539572,0.0
1.3749307302294547,1.0
0.7537059675614888,1.0
-0.6223163822157888,1.0
0.026404445342826488,0.0
-2.9169884255488583,0.0
2.3201966382974923,1.0
1.286014863721622,1.0
-0.4397030696924906,1.0
-0.4204713568737404,0.0
-0.7655109483580489,0.0
0.10701958937929335,1.0
0.7117891782137082,1.0
0.851221499304037,1.0
0.1297971333413357,0.0
-1.5575823947251877,0.0
-0.8733411633966028,0.0
0.6551540190440042,1.0
0.1119120474994153,1.0
1.920185733811147,0.0
-1.087582306082762,0.0
-0.04463589062038942,0.0
0.8721987238041642,1.0
2.042189552238046,1.0
-2.0772283903439934,0.0
-2.230387280819933,0.0
-0.8471890013347299,0.0
-0.152975023246809,0.0
-0.19108331661047762,1.0
-0.5489116235862874,0.0
-0.4590772898566726,0.0
0.47778279065572704,1.0
1.5206080081123368,0.0
-1.2134686441763374,0.0
0.4797959763220323,1.0
0.6868616195855459,1.0
-0.6183502814376798,0.0
0.5924520682059065,1.0
0.3947039087978945,1.0
0.6754396559999005,0.0
1.1801213272832474,0.0
-0.5125394877131928,0.0
-0.14417260457988146,0.0
0.27340411325073544,1.0
0.4272212907541769,1.0
1.823614971263119,1.0
-0.6351038812372364,0.0
-0.7499719302509469,1.0
1.3931188348153256,1.0
-1.897485695644459,0.0
-2.07197727425509,0.0
-0.24913769624394377,0.0
1.4854795780520007,1.0
1.2679467661799624,1.0
-0.23698043529302737,0.0
-0.8892482246714906,0.0
0.5846863657700911,1.0
0.28209314894042326,1.0
1.397792781838711,1.0
-0.8607968749894246,0.0
-0.6736556731207326,0.0
-0.6449395384021155,0.0
-0.5698325970388545,0.0
1.3019390088832985,0.0
-0.8624801061640692,0.0
0.6260139341266324,0.0
-2.2771851357320685,1.0
-0.34271506074934577,0.0
0.6065690644865418,1.0
0.6614569867545335,1.0
-0.6322996555602868,1.0
-1.3385004855369083,0.0
0.522861755679477,1.0
-1.9540157157781124,0.0
1.809959594414547,1.0
-0.25283905693716235,0.0
-0.8909418590035862,1.0
0.24855237587441747,1.0
-1.534798056747519,0.0
0.3601876288190313,0.0
-0.3339890030251951,0.0
-1.9328852542839492,0.0
0.06032396749921887,1.0
0.895887813576516,1.0
-2.2614524047494164,0.0
0.29967858435413053,1.0
-1.5919774239988627,1.0
0.6395267027246536,1.0
-0.27245024824205366,0.0
0.47594865771732664,1.0
0.9453013937442734,1.0
0.38500550505654196,1.0
-0.09342330322905434,1.0
-0.8504304576600887,1.0
-0.8609285942329725,0.0
-0.5182675474857192,1.0
-0.005223941490803907,1.0
1.8622611116464007,1.0
0.6881894660524672,1.0
-0.40938515518496743,0.0
-1.21638148414012,0.0
-2.3107098274536035,0.0
0.35715660477958644,1.0
-0.8012154876953437,0.0
0.7960913488363879,1.0
1.909322112246194,1.0
-0.7872365649733322,1.0
-1.2276911100031018,0.0
0.8950810013621604,1.0
0.11470514322341252,0.0
0.24018521898870215,0.0
-0.1685806539143564,0.0
0.05455255661938274,0.0
-0.7437081288013214,0.0
-1.5732268533820815,0.0
-0.06839953326466386,0.0
2.3682576960175226,1.0
1.8456755226434467,1.0
