F1,F2,F3,F4,blueWins
-41.276922323943424,-1827.6315658155027,-194.99080613151636,97.11643781663659,0.0
1905.147767287793,-1635.3399652721243,1186.1842689573718,310.8746105895074,1.0
-2147.0198548325484,3110.64906842533,-580.6593435603789,-369.3197489224839,1.0
3762.1247840039973,-3085.042779897555,1899.430810875622,575.354178046663,0.0
4825.740670822315,-3120.599345882473,2948.5421373559993,726.5768167868691,0.0
-422.0466498299423,-457.0441100542648,49.12127033722259,11.034567566644386,0.0
-3467.478574907833,2007.6910750999407,-2125.854695222666,-509.0837641640956,1.0
-2298.9874243634254,3688.7179396510846,-1515.6503828352309,-486.95570350119704,1.0
989.3392772806964,504.64874028215746,2044.910261173961,199.8394195750812,0.0
1510.0182042895824,-476.48720407790813,1755.2395349205408,271.6838510295909,0.0
-1639.8399266909053,231.44133552587562,-1675.8380272922877,-253.257263928115,1.0
-765.8030978708656,2376.6224385823884,955.3078891536817,-104.62589165779251,1.0
-2275.94582482565,4311.1583560287545,311.77716867385647,-371.5223310115776,1.0
1071.0309908279173,-1541.4890226035338,261.92822409468783,183.9901204445223,0.0
1159.5716241343673,-1163.771675835167,531.271127938925,186.53447020815062,0.0
526.8392536129855,-1920.6313277515528,-177.97780028825028,135.5847129521387,0.0
726.5214835146942,-1732.7798935989792,-503.1983295893672,107.54402557176498,0.0
-2834.2807971829584,2230.7859648859057,-1405.749221050603,-423.92174016114524,0.0
1883.564448715676,-194.80607397278226,1276.517101687541,235.87054646142045,0.0
-1429.093315132977,954.3811509826711,-1012.8123880756427,-228.73868089386934,0.0
5033.561833240117,-2576.7471428057274,4081.6895109722336,804.3601483052483,1.0
-746.9131394367246,-657.5185000222629,302.95681678429406,27.208909088445537,0.0
-1244.2005422979596,1333.8243704239799,-38.83520673558124,-158.9686376275408,1.0
-1974.6167523919894,856.8308851748327,158.2703261944312,-156.44458745759016,1.0
439.59444688023973,-1142.013530206648,-127.59173770860664,89.8036109678529,1.0
2638.285159248844,-1850.1213012473481,2308.731459875721,466.8470950013658,0.0
214.34804305372572,909.4955926371247,-2734.6547676933933,-276.6570153498262,1.0
5646.032973749195,-1888.5841256247315,1587.2077327409256,585.7655050607482,0.0
-2764.3414130662,3971.177327952941,-1389.2521276322443,-527.2389971830096,1.0
904.1302037534572,-243.3720151346399,1495.803931701634,192.81195081413284,0.0
2236.8880814422664,-562.6064771638673,1633.222791287454,306.85879162167345,1.0
-513.0799905549984,-452.52977863625415,-235.090677522379,-25.914376851009077,1.0
2442.0968742622476,-3269.4251247885513,1759.5497705557402,495.283299445798,0.0
-515.7458507983279,388.22806579502446,-991.5990883003607,-139.35682900856264,0.0
1154.7793419253012,540.3813361868152,1315.1978945897442,147.7554880773328,0.0
3610.9084683702467,-3521.9994772525806,2742.663782993281,662.9541442235414,0.0
651.3943804335009,953.1653476396014,886.0859909330389,53.95440552956311,1.0
-1163.805217528723,2754.1478110738285,370.82767896268365,-206.99624695615933,1.0
4088.913178075768,-4053.7915978476303,2632.897099350902,716.2934072263632,0.0
446.4605246008923,1181.821469351697,228.07935921727363,-29.234440449165486,1.0
4027.2777136446484,-2035.4053080213696,1749.9982633743589,512.1605860051019,1.0
-1935.8346442544146,510.8366235207856,-882.8240290921239,-220.65761424376282,1.0
677.4424469436113,-783.8840617556518,371.86985616967974,118.15743755352607,0.0
-948.9009538141672,395.290848964953,-1186.2036290843096,-181.85965718303996,1.0
-2413.382149319702,778.7545115523188,-1278.2089810157495,-300.4384898134135,1.0
-767.5934631209352,-64.11973261251148,-380.23566516006895,-76.72361824006994,1.0
-356.14636538829745,-698.3134639354874,376.24739205141384,53.35733472476275,1.0
1297.8967454869294,-2070.383188665247,294.350755901195,229.63468359638927,1.0
1378.4501289101215,-1979.23631783623,311.59275856173974,230.44885641170745,0.0
514.6772823085365,-405.8968494248574,-67.10809679426558,54.69996196286485,1.0
741.5669272058074,-498.3770838505073,-488.5294901631055,29.321145840469768,1.0
-3476.295797122105,3537.38236134794,-2154.1865436605617,-606.2427387434574,1.0
-1780.9777040368751,1211.20799031871,-493.3386950622631,-220.83110983237214,1.0
182.1211046919797,-2653.2973904078945,-1912.9863769827596,10.502358903566567,0.0
2028.5327480276576,-3096.5090806507164,-1345.3953064042284,198.73099076563085,0.0
4903.921810730328,-3989.1586363124215,1720.2226904507977,682.5906261277952,0.0
-1198.2203502757848,1621.5396138805106,961.8053214947331,-85.71012779157287,1.0
1806.9124620249065,-2391.726368812368,-189.38272088306417,235.36152361078047,0.0
-654.6565525343709,239.57464138687965,-2594.536697782042,-278.93302833513,1.0
-2687.379703944053,4019.941948864572,-1416.9689595012746,-529.6815960080735,1.0
2175.1483893481895,-867.0370887748649,679.6680980778391,239.9448881029613,1.0
2809.863651159464,-2554.277940681353,968.594217319279,403.6471142772926,0.0
17.914866607775497,3060.1657872206515,-244.26262676599612,-210.27713965370378,1.0
-1011.272750331492,-1228.3431154707075,-1271.927541127912,-92.9754364595052,0.0
-986.7815553233887,-1594.1618125974167,-860.4832771487105,-38.25841084304842,0.0
99.20007428170747,-553.3139059043608,-527.7766881228351,-3.8073904613486507,0.0
-77.86386108345037,-142.01649185556457,-235.9703652495573,-16.646721253797853,0.0
1668.055990751879,-386.15806080647917,1054.9945141294775,214.60651909216577,0.0
3339.2191095763114,-1361.890706060511,1742.1509234899054,434.15632799757356,0.0
418.95302868779555,1435.3207966270609,1348.970667499106,53.83362279696137,0.0
-4175.163569516004,6283.318903133369,-1347.4897244582996,-744.4267003216166,1.0
-2324.860558344871,3883.6455350070987,-1869.770893356258,-538.3797709808935,1.0
4468.256139889264,-4530.851729350433,2360.6634331154155,739.0851454844955,0.0
-258.9107557643919,-203.34202511997697,410.0878024328948,33.139868885689076,1.0
-1957.0423883144383,1683.8869341898544,-3017.031418528828,-478.70604304427485,1.0
-1905.9993675186233,2577.4041067779303,-1189.3803392727,-373.5610530066395,1.0
-2432.541691596528,2784.237731598667,-431.24622828686216,-355.45578289440124,1.0
-170.3999547010095,-963.9633302069977,191.18667756658502,64.71983418334884,1.0
-1744.3254815265932,-371.0873349156208,-1331.2454375708307,-196.23588316337154,0.0
90.22185948617104,-826.6309068283452,-1641.7162181107124,-82.11426576105873,1.0
2405.9012125872027,-2392.8628189749443,580.6475931253118,340.1492449916632,0.0
348.5418606891809,-311.691677123372,94.0221078357876,47.876177691364724,0.0
736.3457183869305,-1024.3335895947673,73.67563495878004,112.82733499582405,0.0
-3912.601392177414,3954.2829583203074,-1686.3540084160722,-619.6520538190349,1.0
1747.7754132164753,-3016.2048013605445,-355.4957170517384,259.4613530901873,0.0
-804.8868568871018,-468.36921254063583,-1306.5670736021655,-128.13463714166846,1.0
451.6194102234577,-979.1454753644499,589.6717191093966,136.3532173231078,0.0
167.58463882958546,-100.31177716701158,-181.6977844286848,-1.8476601944753983,1.0
3704.05702850567,-1728.3244826760704,2657.5697933064675,552.7983877889696,0.0
-299.65457347757746,731.5507264481245,420.04477658368904,-23.853621889114386,1.0
-2123.5476745055657,2568.0546918023615,-802.3006268327368,-350.505770768439,1.0
3940.504898961996,-4295.271619517076,1115.5602724110738,594.9688349506096,0.0
-1038.6204455804404,73.88455264782627,519.3182939219439,-20.156548228637792,1.0
1495.3253347737189,-758.1961668315372,1525.4439494916678,268.81696210082896,1.0
662.8710679298254,-368.1129980242554,2080.251015845476,239.6576715782695,0.0
929.9540490451914,-2519.346462024863,698.4794143550527,267.56659448787417,0.0
-2691.5729587184696,1488.722961340701,-2504.1566012949656,-463.6421120934355,1.0
-3770.14395922734,4004.9480648093668,-2039.1653508563975,-643.7624288217226,1.0
2452.303165288373,-1635.8516943299385,1746.6898628074762,391.10776989010503,0.0
3656.1933715949717,-5196.286175337431,967.7980930303294,616.4819237134377,0.0
417.7034129435004,57.240925028647744,1451.4981729967458,143.93846044329388,0.0
416.54349013582555,1372.3584470112255,216.67088382207723,-44.285350287345125,1.0
-3215.9339719463533,954.8997211079957,-1305.3208506496255,-358.8959658162225,0.0
3815.5135691798328,-2954.996661855509,2043.3463248945407,585.7426113398398,0.0
198.93715638840598,1059.6708191925004,987.5989206475871,26.837690464176553,0.0
2289.998031915047,-3778.818462773476,1082.8447927943887,460.7998292229278,0.0
-4857.326641372392,5805.980177015323,-2249.4699492996347,-838.6699973736734,1.0
1770.960740790499,-3683.18445497047,539.311251192854,376.83383744103344,0.0
2599.4267061686655,-1421.1443933960063,1286.264838734968,351.2758009509471,0.0
-1076.5007269852074,443.1979103050057,-1145.3540989704015,-190.46347130679882,1.0
1649.9296122356584,-618.0757970463789,2875.147727242791,381.87818272352354,0.0
-2070.660546477355,2634.4218665111543,-143.46825272065053,-298.44817276584746,1.0
1240.0671066503612,-1302.1646756863456,-574.3983983372356,107.12586710630185,0.0
-1800.9521288514554,2409.638793508758,616.9975435334311,-203.2083157304758,1.0
574.8293077566434,210.7329508255171,-1050.7752814550527,-69.98720082761386,0.0
-2203.6775824675724,1144.750319859205,-634.7163996881274,-252.93730652697818,1.0
658.563050914573,-1952.9435252659002,1466.0027812058204,283.6785678576691,0.0
-1216.9239761626225,1474.4159042354343,151.97392964176564,-145.65210452438137,0.0
5292.983595737663,-3586.391510825157,4399.7764437852675,904.1173962822924,0.0
2174.626369539008,-2449.515015297177,815.9985812486781,345.9175197227276,0.0
7264.796680869411,-5757.658360099179,2367.1755947413576,988.2602578363927,0.0
2061.3477680340898,-1820.2101877270543,1555.6053290725781,366.3140308000449,1.0
0.6325345049279298,-1150.363196132951,-345.7656441987887,40.23615690393257,1.0
-2257.308590110828,55.82867530921698,-1087.9720333520577,-230.37224170985172,0.0
-901.7606766496386,-265.47671780261544,-588.0379598003977,-85.10780833266891,0.0
833.5138579929771,1047.8665834764322,-712.5109083909948,-77.88012904310331,1.0
-3085.3690387781958,891.7876239135202,-2145.4557171524348,-422.426385167054,1.0
773.8563419870947,-1313.5670380689055,656.0179219652333,184.53190202943662,0.0
-728.5260622161026,260.6328547921481,573.0555923404737,-6.961366862208772,1.0
-4311.257031374431,5578.89645299034,-4487.087093641998,-979.692191438948,1.0
90.49327287858804,-1018.5778603836536,417.1530037777062,105.21245113102785,0.0
-1368.183020902143,138.31133502454546,-929.6421587744254,-169.70797102693527,0.0
2482.5907731479356,-2642.096195105873,2102.660544659999,486.1364150617013,1.0
-881.056455557576,-2141.0025356047545,-1240.0499292100528,-25.532582039524467,1.0
-2776.835777505907,4110.541037949295,-432.25846379588944,-457.0312440825485,1.0
1877.2818585515504,-3358.3208175994127,1607.5287437981613,453.9777995811708,0.0
-2300.3735199187436,1736.4142386827564,-1855.8699406387382,-400.04472313342785,1.0
-193.37863098462333,-698.5304393624662,-135.1759102936875,15.487213470939436,0.0
-1166.5653313182193,2134.098721620678,-538.3193804389583,-250.40748033103026,0.0
182.06211076984187,-987.7930458561854,272.52174939322776,96.86400987530605,0.0
141.3025417176499,-1605.920236411086,-95.93570701804177,100.58844380195283,0.0
-2937.7808532043264,4072.08829505112,-1435.4672939417273,-546.367416375739,1.0
-1555.6886816141948,1820.745728323626,-79.41619149922937,-207.11438153622777,1.0
-3276.9563519700305,2388.7862993718477,-2494.294101778061,-554.9038778152153,1.0
616.4606263244207,78.27069973406637,1477.559815882789,154.30376596504743,0.0
-307.23862619352207,646.1449147794727,-727.1669332898509,-122.80058967499426,0.0
-664.2592865502667,-628.05744927449,-1694.0392097727663,-142.91081474179217,0.0
-1152.1657519110677,568.2167754983676,-1633.5336008854986,-245.1535534508973,0.0
2630.710791565611,-4076.625625234324,1088.9991978650783,499.69517100283485,0.0
1274.3196263080424,-2227.1301317387183,2050.755110963924,387.6696386722715,0.0
655.0693147607283,20.30010565241405,-1218.8612909461037,-68.25087632100548,1.0
-2418.828455221447,1709.1200685117913,-1269.0953629635446,-355.7424273939197,1.0
520.6779032841397,-1086.112474237646,1020.1807304984719,184.76007259685608,0.0
2334.7193741023348,-360.74439542852275,372.0162325948919,188.58208942908882,0.0
3116.997693135909,-2517.5546960985826,1034.9793262186793,425.27382693667255,0.0
-3357.711478664556,1501.8020703887144,-2183.3096478324496,-478.0344518900397,1.0
-2707.531067205005,3370.7146136492192,-308.01841457827777,-394.44646301370335,1.0
2835.3893548867754,-4018.7009870792276,1708.628416860855,560.5123844740065,0.0
-743.5542606760652,1547.4685084387488,1346.1067886214682,-23.688971090709405,1.0
-2391.5734381963116,1703.5684325635596,-1670.2518879233892,-385.5083295011925,1.0
137.9919427100284,-100.2270474231487,931.026882777539,95.31877783366419,0.0
-4836.562208352551,7219.260750217688,-2006.3453766302255,-897.1380665916259,1.0
-1548.7606235963433,554.991208052285,-677.3201462037308,-183.9928075286084,1.0
2111.651280451809,-1243.2681710156787,2628.2252387942954,427.1581600610168,0.0
-872.8589779865464,1341.110111183655,-475.8479526765616,-170.87763388481852,1.0
1888.6558319343862,-1454.0442174794036,1037.354336475106,289.4422707031357,0.0
1417.0592262637808,-971.4305614579523,1045.889080884857,233.12731605337694,1.0
-1543.7696262830295,2643.6079233243095,-786.5487174557446,-320.41528819410337,1.0
-1761.3234905924269,527.8794551615118,-1309.7048665357397,-247.81910056990193,1.0
-3268.6929438558154,5122.908198292051,-1370.9375932416883,-626.955047346309,1.0
-3888.6735626526834,3378.7922632966774,-2871.7305271265996,-680.2607349368101,1.0
2522.2356454520004,-3358.196738625157,499.17754720877224,399.460191931187,1.0
-3719.5806132280627,2595.1256524114583,-661.0210126640019,-436.6162131707513,1.0
910.50750004568,-1102.6280893943126,574.1702539303368,171.80057410167444,0.0
-443.9727165934516,-297.94658694308424,1094.1693162523882,88.10554626869572,0.0
-1826.8031658390296,652.8195883375255,-557.2019089859565,-195.78651989053236,1.0
249.44258549979446,1984.342560129755,765.4182799415544,-40.90456669244443,1.0
4452.204639065102,-3597.90773849041,3489.8117264258394,781.8495612582257,0.0
-3459.277886622155,5129.126582661394,-1276.7767832284553,-627.2431700172972,1.0
-2381.1797518871426,3546.666797063995,-2700.120077389097,-584.9778336748831,1.0
3516.644036131106,-3494.0461843128255,1614.7714085118068,562.1362116964946,0.0
-2179.5829225304337,672.5591329527668,-1771.3290913670576,-324.93489378746096,0.0
3595.072257942931,-3044.715392827507,2137.4795439187096,583.0634789854345,0.0
4031.748384771455,-3800.0418386561637,1369.176345551017,590.406057249309,0.0
-65.0206148240976,-481.80499629382564,1883.2667598931919,184.9505337123277,1.0
1249.3358399271692,-2622.6512826992926,-478.9533537920975,195.30118576066502,0.0
1940.7031699289541,-854.9909734235252,995.8882751617978,253.2744029424869,1.0
729.6581868470201,-362.79842980533635,204.0787135802103,83.47787384168798,0.0
-2131.8119424048473,1070.5428085328404,-877.6760660412009,-266.67940594885454,1.0
-3051.526358855365,1901.552287237932,-1555.723601690611,-429.9678382288118,1.0
3059.6532947183214,-3283.5380053609183,2005.7308904998908,552.3752516559304,0.0
-241.9437513896108,-197.3212803548732,321.7238371275971,26.729638443482738,1.0
3243.573163296078,-2637.6721516053317,1408.2716081604706,475.0528790523343,0.0
1716.6798991485314,-1688.8919762257221,1075.9800291396741,299.7183908132081,0.0
-3284.6650149890097,3286.630533274344,-1801.798047711811,-550.3815225571965,1.0
-433.51968025616594,-1002.487591884552,-448.75263468809175,-6.918799711581988,0.0
-1415.8651493492994,2903.5023468644085,277.2282837173229,-243.43540753080632,1.0
1621.3442777265905,-2152.690430069162,1436.0218004202648,351.66270524717635,0.0
-2124.1740200518325,993.1463889044448,-18.439572109135618,-190.07003462932158,1.0
-1414.299744085183,2958.4454070996294,-1078.5498444215941,-359.0253608177954,1.0
3258.5842192487835,-3102.176854130544,1355.151879313051,500.77784643633913,0.0
-2233.8692367168933,2246.343150084769,-1123.1873856388472,-370.0356889474122,1.0
414.3463537623605,-2470.2076577992075,340.1948881679456,204.55650270488727,0.0
262.41441607106947,-165.29777539885862,-193.8436457820373,7.249006331768106,0.0
5010.84789485491,-5207.333450599557,1816.2344851896132,771.6544036502909,0.0
2486.5590961720163,-1455.0671456916775,2319.829805451372,434.5504705828101,0.0
1024.3411260391647,-2474.68612816356,-6.140045090055604,210.90482367069168,0.0
-1127.951785268166,-517.5217085135114,-217.4833777468837,-56.38008345441136,1.0
-244.38810407412348,-1328.6591143212422,-842.3394809429747,-3.778363772220023,0.0
-442.8874117241012,-1500.747066657234,-492.2049274670539,22.343674987403247,0.0
-646.961471255754,1244.5448846100799,-100.87057078681644,-118.79775243252624,0.0
957.8661253893972,-460.036891725167,-680.3816367653093,29.53301103781502,0.0
-726.8018969513796,-73.1336225812448,-464.08764266744856,-74.80517636926086,0.0
830.9797863347198,-2687.826827915374,700.1945322712705,271.3442624229655,0.0
311.8955274699759,1764.0865912692875,698.7384810610868,-31.250313712039016,0.0
1176.5964928165056,-947.5965971812983,-90.26593010537191,120.16540747345431,0.0
-810.7419066794578,-700.4821310493545,-139.0041031133817,-20.855312783592357,1.0
295.706433187301,-1315.8607092712887,-1190.8393936561977,-2.0506223299639177,0.0
-2332.565068428888,1643.049788020506,-1480.6993396552814,-367.3246792561794,1.0
1216.8022525816123,-340.5636247423785,951.5654761220089,169.53156421703645,1.0
-1191.4164957360053,141.1513992796244,-12.730572324971455,-81.70567696357217,0.0
3063.452472080128,-2789.896799284362,2715.9852489236637,583.4606703321305,0.0
-712.8184679746271,-1165.0909278517051,-246.05076187177463,9.413064414977011,1.0
-2408.151395733384,2147.3135236349485,-1930.1470166860677,-436.5984917515099,0.0
-2573.7123331123967,339.37203204560797,-2766.359022987047,-407.9949918455687,0.0
-2021.8964137176952,3204.553736576435,-93.57962539864052,-322.2611005153766,1.0
-2628.0489223506347,1255.018532666753,-1519.4293732422448,-362.4372309379139,1.0
-2035.7106905950272,691.0388520537159,-1798.1118742990318,-317.03773837915986,1.0
1238.337595348941,138.93177776221717,737.6934240017514,127.24614651413202,0.0
4931.633214116827,-3619.2715604694813,3229.2472124576907,787.1244744391365,0.0
-1979.9808891507766,3820.0783299247305,-899.6883567849451,-423.88882567784447,1.0
2725.2181798649076,1353.6423231605074,567.5578285073943,127.13017559920837,0.0
-178.57979461239373,-771.206703387114,910.4646966274844,113.23235119286664,1.0
1177.3083390445772,-774.4698729928151,1552.817050223193,249.43324951535212,1.0
2694.358432220986,-1541.5470205863587,912.8948244947372,332.4878303387159,1.0
1927.3818542739043,-1879.6786863643829,1108.1759671717,324.53278994409527,0.0
509.74866026497074,-902.5023631035641,-310.2648719665214,61.57313323405605,1.0
1812.5540178126696,-1335.8315773041625,837.5813481585345,261.28873366473533,1.0
-3353.3415245046094,3393.816657833682,-1562.762162484853,-540.8532763102531,1.0
867.5154549083999,-1131.027774281689,602.0807663725311,174.9397770876534,1.0
-1295.0841383542743,1208.384239546754,-503.90133988646033,-197.61747346397317,1.0
-1527.089399296244,3814.5246289659513,-881.7417500007894,-401.4500995685563,1.0
-5360.693176129432,4970.412820500153,-4624.111419579183,-1013.5708979349798,1.0
3772.0259674178365,-2562.314495282517,127.62862866669599,391.4681816478873,0.0
-1868.6792076415352,507.97907420985916,-567.5136232511285,-188.9982836332721,1.0
-894.4916820707408,1687.9739293751452,-895.4984523590441,-226.9708234303903,0.0
2519.0508835436754,-1992.5098766236968,1833.4276718673666,429.18647904527563,0.0
577.007742630799,-1597.4853594086999,-588.8280950787803,88.18116202541242,0.0
-1474.509339938492,1518.7697856014274,-568.3538346398174,-234.03884361936642,1.0
-624.7530965454116,1204.4613381509905,255.11809423533305,-88.08396770299836,0.0
454.80318335446947,-868.510587726863,-473.57971839302115,39.04419972730768,0.0
883.2620943921115,-2517.6290935448246,893.7282469291091,284.0160434701596,1.0
-2257.3080977506575,4509.922242127697,-2592.9445656180815,-633.1932636621095,1.0
-319.09249826022057,1843.2919472190006,-155.64786933341995,-149.14984142355308,0.0
-551.2090605064202,541.3424077039267,359.89903417074106,-33.681662067226384,1.0
3000.8293507158896,-2699.3634630588676,1418.8598343002022,469.03331862407697,0.0
1973.9427386426044,-2424.840973027384,603.3400181102289,313.9761714853141,1.0
-185.91136557592657,-183.78119691880158,-110.28974765399988,-6.497176492013758,0.0
-386.76996512509413,-2064.4647522188443,-781.7439563087723,37.62740547505989,0.0
-1014.76458176998,-1294.5384819725175,-748.700567997745,-47.80103593644857,0.0
-3221.944537938641,1967.2017611627684,-2765.8181522155155,-546.0306475623033,1.0
2673.138974380688,-1510.8496398840398,1719.5526545110774,395.411792755339,1.0
1995.3206425305632,-1061.3470295609643,678.5516650974503,242.12110873700252,1.0
2068.889836274031,-3622.446830182773,16.77067755280644,343.7815984587039,0.0
2068.36117495002,-2128.740862824741,2130.2572522490204,432.5284919989206,0.0
-47.49230725859165,-499.94181164986486,-567.8151754851514,-17.714482774292808,0.0
-1959.7307994713876,1169.9482600802746,-1445.632543060511,-310.58705258089196,1.0
-2737.8831456571597,1801.0720389419125,-1425.287148225017,-392.87162269383623,1.0
2810.604054161325,-2370.104936733623,2692.83223478527,541.8287464034221,0.0
-1363.233833400649,1250.9008726215775,46.9080480743745,-150.3169272412091,0.0
-3292.402226548068,2996.9382314377326,-2665.434365548382,-605.8086594058517,1.0
